"","highest_qual","post_school_training_Computing","post_school_trainingArts","post_school_training_Creative.Arts","post_school_training_post_school_training_Languages","post_school_trainingScience","post_school_training_Social.Science","post_school_training_post_school_training_Mathematics","post_school_trainingEngineering","post_school_training_Education","post_school_training_Other"
"2138",1,0,0,0,0,0,0,0,0,0,0
"2139",NA,0,0,0,0,0,0,0,0,0,0
"2140",1,0,0,0,0,0,0,0,0,0,0
"2141",3,1,0,0,0,0,0,0,0,0,0
"2142",4,1,0,0,0,0,0,0,0,0,0
"2143",3,1,0,0,0,0,0,0,0,0,0
"2144",3,0,0,0,0,0,0,0,0,0,0
"2145",NA,0,0,0,0,0,0,0,0,0,0
"2146",4,1,0,0,0,0,0,0,1,0,0
"2147",3,1,0,0,0,0,0,0,0,0,0
"2148",1,1,0,0,0,0,0,0,0,0,0
"2149",3,0,0,0,0,0,0,0,0,0,0
"2150",2,1,0,0,0,0,0,0,0,0,0
"2151",3,0,0,0,0,0,1,0,0,0,0
"2152",4,0,0,0,0,0,0,0,0,0,0
"2153",3,1,0,0,0,0,0,0,1,0,0
"2154",3,0,0,0,0,0,0,1,0,0,0
"2155",3,1,0,0,0,0,0,1,0,0,0
"2156",3,0,0,0,0,0,0,0,0,0,0
"2157",4,0,0,0,0,0,0,0,0,0,1
"2158",4,1,0,0,0,0,0,0,0,0,0
"2159",3,0,0,0,0,0,0,0,0,0,0
"2160",3,0,0,0,0,0,0,0,0,0,0
"2161",3,1,0,0,0,0,0,0,0,0,1
"2162",1,0,0,0,0,0,0,0,1,0,0
"2163",2,0,0,0,0,0,0,0,0,0,0
"2164",NA,0,0,0,0,0,0,0,0,0,0
"2165",NA,0,0,0,0,0,0,0,0,0,0
"2166",4,1,0,0,0,0,0,0,0,0,0
"2167",3,0,0,0,0,1,0,0,0,0,0
"2168",4,1,0,0,0,0,0,1,0,0,0
"2169",1,1,0,0,0,0,0,0,0,0,0
"2170",1,0,0,1,0,0,0,0,0,0,0
"2171",3,1,0,0,0,1,0,1,0,0,1
"2172",4,0,0,0,0,1,0,0,0,0,0
"2173",3,0,0,0,0,0,0,0,0,0,0
"2174",1,0,0,0,0,0,0,0,0,0,0
"2175",3,0,0,0,0,0,0,0,0,0,0
"2176",3,1,1,0,0,1,0,0,0,0,0
"2177",4,1,0,0,1,0,0,1,0,0,0
"2178",3,0,0,0,0,0,0,0,1,0,0
"2179",1,0,0,0,0,0,0,0,0,0,0
"2180",3,0,0,0,0,0,0,0,0,0,0
"2181",3,0,0,1,0,0,0,0,0,0,0
"2182",NA,0,0,0,0,0,0,0,0,0,0
"2183",3,1,0,0,0,0,0,1,0,0,0
"2184",3,1,0,0,0,0,0,0,0,0,0
"2185",3,1,0,0,0,0,0,0,0,0,0
"2186",3,1,1,0,0,0,0,0,0,0,0
"2187",3,1,0,0,0,0,0,0,0,0,0
"2188",4,0,0,0,0,0,0,0,1,0,0
"2189",NA,0,0,0,0,0,0,0,0,0,0
"2190",4,0,0,0,0,0,1,0,0,0,0
"2191",4,0,0,0,0,0,0,1,0,0,1
"2192",2,1,0,0,0,0,0,0,0,0,0
"2193",4,0,0,0,0,0,0,0,1,0,0
"2194",NA,0,0,0,0,0,0,0,0,0,0
"2195",4,1,0,0,0,0,0,1,0,0,0
"2196",1,0,0,0,0,0,0,0,0,0,0
"2197",NA,0,0,0,0,0,0,0,0,0,0
"2198",3,0,0,0,0,0,0,0,0,0,0
"2199",2,1,0,0,0,0,0,0,0,0,1
"2200",NA,0,0,0,0,0,0,0,0,0,0
"2201",1,0,0,0,0,0,0,0,0,0,0
"2202",1,1,0,0,0,0,0,0,0,0,1
"2203",3,1,0,0,0,0,0,0,0,0,0
"2204",NA,0,0,0,0,0,0,0,0,0,0
"2205",3,1,0,0,0,1,0,1,0,0,0
"2206",2,0,0,0,0,0,0,0,1,0,0
"2207",3,1,0,0,0,0,0,0,0,0,0
"2208",3,1,0,0,0,0,0,0,0,0,0
"2209",3,0,0,0,0,0,0,0,0,0,0
"2210",4,1,0,0,0,0,0,1,0,0,0
"2211",3,1,0,0,0,1,0,1,1,0,0
"2212",4,1,0,0,0,0,0,0,0,0,0
"2213",2,1,0,0,0,0,0,0,0,0,0
"2214",1,0,0,0,0,0,0,0,0,0,0
"2215",1,0,0,0,0,0,0,0,0,0,0
"2216",4,0,1,0,0,0,0,0,0,0,0
"2217",3,1,0,0,0,0,0,0,0,0,0
"2218",4,1,0,0,1,1,1,0,0,0,0
"2219",1,0,0,0,0,0,0,0,0,0,0
"2220",1,0,0,0,0,0,0,0,0,0,0
"2221",2,1,0,1,0,0,0,0,0,0,1
"2222",3,1,0,0,0,0,0,0,0,0,0
"2223",4,0,0,0,0,0,0,0,0,0,1
"2224",3,0,0,0,0,0,0,0,0,0,0
"2225",1,1,0,0,0,0,0,0,0,0,0
"2226",1,1,0,0,0,1,0,0,0,0,0
"2227",1,0,0,0,0,0,0,0,0,0,0
"2228",3,0,0,1,0,0,0,0,0,0,0
"2229",4,1,0,0,0,0,0,0,0,0,0
"2230",4,1,0,0,1,0,0,0,0,0,0
"2231",3,1,0,0,0,0,0,0,0,0,0
"2232",4,0,0,0,0,0,0,0,0,0,0
"2233",2,0,0,0,0,1,0,0,1,0,0
"2234",NA,0,0,0,0,0,0,0,0,0,0
"2235",NA,0,0,0,0,0,0,0,0,0,0
"2236",1,0,0,0,0,0,0,0,0,0,0
"2237",3,0,0,0,0,0,0,0,0,0,0
"2238",3,0,0,0,0,1,0,1,0,0,0
"2239",1,1,0,0,0,0,0,0,0,0,0
"2240",1,0,0,0,0,0,0,0,0,0,0
"2241",1,0,0,0,0,0,0,0,0,0,0
"2242",4,1,0,0,0,0,0,0,0,0,0
"2243",3,0,0,0,0,0,0,0,0,0,1
"2244",3,1,1,0,0,0,0,1,0,0,0
"2245",4,1,0,0,0,1,0,0,0,0,0
"2246",4,0,0,0,0,1,0,0,0,0,0
"2247",2,1,0,0,0,0,0,0,1,0,0
"2248",1,0,0,0,0,0,0,0,0,0,1
"2249",1,0,0,0,0,0,0,0,0,0,0
"2250",3,0,0,1,0,0,0,0,0,0,0
"2251",NA,0,0,0,0,0,0,0,0,0,0
"2252",4,0,0,0,0,1,0,1,1,0,0
"2253",4,0,0,0,0,1,0,0,0,0,0
"2254",3,0,0,0,0,0,0,0,1,0,0
"2255",3,1,0,0,0,0,0,1,0,0,0
"2256",NA,0,0,0,0,0,0,0,0,0,0
"2257",4,1,0,0,0,0,0,0,1,0,0
"2258",NA,0,0,0,0,0,0,0,0,0,0
"2259",3,1,0,0,0,0,0,1,1,0,0
"2260",3,1,0,0,0,0,0,0,0,0,0
"2261",3,1,0,0,0,0,0,0,0,0,0
"2262",4,0,0,0,0,0,0,0,1,0,0
"2263",1,1,1,1,1,1,1,1,1,1,1
"2264",3,1,0,0,0,0,0,0,0,0,0
"2265",4,0,0,0,0,1,0,0,0,0,0
"2266",4,1,0,0,0,1,0,1,1,0,0
"2267",4,0,0,0,0,1,0,0,0,0,0
"2268",1,0,0,0,0,0,0,0,0,0,0
"2269",4,0,0,0,0,0,0,0,1,0,0
"2270",4,0,0,0,0,0,0,0,1,0,0
"2271",1,0,0,0,0,0,0,0,0,0,0
"2272",3,1,0,0,0,1,0,1,0,0,0
"2273",3,0,0,0,0,0,0,0,0,0,0
"2274",4,0,0,0,0,0,1,0,0,0,0
"2275",3,1,0,0,0,0,0,0,0,0,0
"2276",3,1,0,0,0,1,0,0,0,0,0
"2277",3,0,0,0,0,0,0,1,0,0,0
"2278",3,0,0,0,0,0,0,0,0,0,1
"2279",1,0,0,0,0,0,0,0,0,0,0
"2280",1,0,0,0,0,0,0,0,0,0,0
"2281",3,1,0,0,0,0,0,0,0,0,0
"2282",4,1,0,0,0,0,0,0,0,0,0
"2283",1,0,0,0,0,0,0,0,0,0,0
"2284",3,1,0,0,0,0,0,1,0,0,0
"2285",3,0,0,0,0,0,0,0,1,0,0
"2286",1,1,0,0,0,0,0,0,0,0,0
"2287",3,1,0,0,0,0,0,0,0,0,0
"2288",3,0,0,0,0,1,0,0,0,0,0
"2289",3,1,0,0,0,0,0,0,0,0,0
"2290",3,1,0,0,0,0,0,0,0,0,0
"2291",3,1,0,0,0,0,0,0,0,0,0
"2292",1,0,0,0,0,0,0,0,0,0,0
"2293",NA,0,0,0,0,0,0,0,0,0,0
"2294",4,0,0,0,0,1,0,0,0,0,0
"2295",1,0,0,0,0,0,0,0,0,0,0
"2296",3,1,0,0,1,0,1,0,0,0,1
"2297",4,0,0,1,0,0,0,0,0,0,0
"2298",4,0,0,0,0,0,1,0,0,0,0
"2299",3,0,0,0,0,1,0,1,0,0,0
"2300",2,1,0,0,0,1,0,1,1,0,0
"2301",2,1,0,0,0,0,0,0,0,0,0
"2302",3,0,0,0,0,1,0,0,0,0,0
"2303",4,1,0,0,0,0,0,1,0,0,0
"2304",4,0,0,0,0,0,0,0,0,0,0
"2305",3,0,0,0,0,0,0,0,0,1,0
"2306",4,0,0,0,0,0,0,0,0,0,0
"2307",4,0,0,0,0,1,0,0,0,0,0
"2308",1,1,0,0,0,0,0,0,0,0,0
"2309",4,0,0,0,0,0,0,0,0,0,1
"2310",NA,0,0,0,0,0,0,0,0,0,0
"2311",3,0,0,0,0,1,0,0,0,0,0
"2312",1,0,1,0,0,0,0,0,0,0,1
"2313",4,1,0,0,0,0,1,0,0,0,0
"2314",1,0,0,0,0,0,0,0,0,0,0
"2315",3,0,0,0,0,0,0,1,0,1,0
"2316",3,1,0,0,0,0,0,0,1,0,0
"2317",3,0,0,0,0,0,0,0,1,0,0
"2318",3,1,0,0,0,0,0,0,0,0,1
"2319",1,0,0,0,0,0,0,0,0,0,0
"2320",4,1,0,0,0,0,0,0,0,0,0
"2321",1,1,0,0,0,0,0,0,0,1,0
"2322",2,1,0,0,0,0,0,0,0,0,0
"2323",1,1,0,1,0,0,0,0,0,0,0
"2324",3,0,0,0,0,0,0,0,0,0,0
"2325",3,0,0,0,0,0,0,0,1,0,0
"2326",3,1,0,0,0,0,0,0,0,0,0
"2327",2,1,0,0,0,0,0,0,0,0,0
"2328",2,0,0,0,0,0,0,0,0,0,0
"2329",3,0,0,0,0,0,0,0,0,0,1
"2330",1,0,0,0,0,1,0,0,0,0,0
"2331",4,0,0,0,0,1,0,0,1,0,0
"2332",2,1,0,0,0,0,0,0,0,0,0
"2333",4,0,0,0,0,0,0,0,0,0,1
"2334",4,1,0,0,0,1,0,0,1,0,0
"2335",3,1,0,0,0,0,0,0,0,0,0
"2336",1,0,0,0,0,0,0,0,0,0,1
"2337",3,0,0,0,0,0,0,1,0,0,0
"2338",3,0,0,0,0,0,0,0,1,0,0
"2339",3,1,0,0,0,0,0,0,0,0,0
"2340",4,0,0,0,0,0,0,0,0,0,0
"2341",3,0,0,0,0,0,0,1,0,0,0
"2342",NA,0,0,0,0,0,0,0,0,0,0
"2343",2,1,0,0,0,0,0,0,0,0,0
"2344",4,0,0,0,0,0,0,0,0,0,0
"2345",3,0,0,1,0,0,0,0,0,0,0
"2346",NA,0,0,0,0,0,0,0,0,0,0
"2347",3,1,0,0,0,0,0,0,0,0,0
"2348",1,0,0,0,0,0,0,0,0,0,1
"2349",1,0,0,0,0,0,0,1,0,0,0
"2350",4,1,0,0,0,0,0,1,0,0,0
"2351",4,0,0,0,0,0,0,0,0,0,0
"2352",NA,0,0,0,0,0,0,0,0,0,0
"2353",3,1,0,0,0,0,0,0,1,0,0
"2354",1,0,0,0,0,0,0,0,0,0,0
"2355",3,1,0,0,0,0,0,0,0,0,0
"2356",NA,0,0,0,0,0,0,0,0,0,0
"2357",3,1,0,0,0,0,0,1,0,0,0
"2358",3,1,0,0,0,0,0,0,0,0,0
"2359",3,1,0,0,0,1,0,0,1,0,0
"2360",3,1,0,0,0,0,0,0,0,0,0
"2361",3,1,0,0,0,0,0,0,0,0,0
"2362",4,0,0,0,0,0,0,0,0,0,1
"2363",4,1,1,0,1,0,0,1,1,0,0
"2364",1,0,0,0,0,0,0,0,0,0,0
"2365",NA,0,0,0,0,0,0,0,0,0,0
"2366",4,1,0,0,0,1,0,1,0,0,0
"2367",1,0,0,0,0,0,0,0,0,0,0
"2368",4,1,0,0,0,0,0,0,0,0,0
"2369",3,1,0,0,0,1,0,0,1,0,0
"2370",4,1,0,0,0,0,0,0,0,0,0
"2371",3,1,0,0,0,0,0,0,1,0,0
"2372",4,1,0,0,0,0,0,0,0,0,0
"2373",3,1,0,0,0,0,0,0,1,0,0
"2374",1,0,0,0,0,0,0,0,0,0,0
"2375",2,1,0,0,0,0,0,1,0,0,0
"2376",4,1,0,0,0,1,0,0,1,0,0
"2377",3,1,0,0,0,0,0,0,0,0,0
"2378",4,1,0,0,0,0,1,0,0,0,1
"2379",1,0,0,0,0,0,0,0,0,0,0
"2380",4,1,0,0,0,1,0,1,0,0,0
"2381",NA,0,0,0,0,0,0,0,0,0,0
"2382",3,0,0,0,0,1,0,0,0,0,0
"2383",NA,0,0,0,0,0,0,0,0,0,0
"2384",NA,0,0,0,0,0,0,0,0,0,0
"2385",3,0,0,0,0,1,0,0,0,0,0
"2386",3,0,0,0,0,0,0,0,1,0,0
"2387",4,1,0,0,0,0,0,1,0,0,0
"2388",2,1,0,0,0,0,0,0,1,0,1
"2389",NA,0,0,0,0,0,0,0,0,0,0
"2390",4,0,0,0,0,0,0,1,0,0,0
"2391",2,1,0,0,0,0,0,0,0,0,0
"2392",3,1,0,0,0,0,0,0,0,0,0
"2393",3,0,0,0,1,0,0,0,0,0,1
"2394",NA,0,0,0,0,0,0,0,0,0,0
"2395",4,0,0,0,0,0,0,0,1,0,0
"2396",1,0,0,0,0,0,0,0,0,0,0
"2397",NA,0,0,0,0,0,0,0,0,0,0
"2398",3,0,0,0,0,1,0,0,0,0,0
"2399",1,1,0,0,0,0,0,0,0,0,0
"2400",3,0,0,0,0,0,0,0,0,0,0
"2401",3,0,0,0,0,0,0,0,0,0,0
"2402",2,1,0,0,0,0,0,0,0,0,0
"2403",3,0,0,1,0,0,0,0,1,0,0
"2404",4,0,0,0,0,0,0,1,0,0,0
"2405",NA,0,0,0,0,0,0,0,0,0,0
"2406",3,0,0,0,0,0,0,0,0,0,0
"2407",4,1,0,0,0,0,0,0,0,1,0
"2408",NA,0,0,0,0,0,0,0,0,0,0
"2409",2,0,0,0,0,1,0,1,0,0,0
"2410",NA,0,0,0,0,0,0,0,0,0,0
"2411",3,0,0,0,0,0,0,1,0,0,0
"2412",NA,0,0,0,0,0,0,0,0,0,0
"2413",1,1,0,0,0,0,0,1,0,0,0
"2414",3,1,0,0,0,0,0,0,0,0,0
"2415",4,0,0,0,0,0,0,0,0,0,1
"2416",4,0,0,0,0,1,0,0,1,0,0
"2417",3,1,0,0,0,0,0,0,0,0,0
"2418",3,0,0,0,0,1,0,0,0,0,0
"2419",NA,0,0,0,0,0,0,0,0,0,0
"2420",4,1,0,0,0,0,0,1,0,0,0
"2421",2,0,0,0,0,0,0,0,0,0,0
"2422",3,1,0,0,0,0,0,0,0,0,0
"2423",NA,0,0,0,0,0,0,0,0,0,0
"2424",4,0,0,0,0,0,0,0,1,0,0
"2425",2,0,0,0,0,0,0,0,0,0,0
"2426",4,1,0,0,0,0,0,0,0,0,1
"2427",3,1,0,0,0,0,0,0,0,0,0
"2428",3,1,0,0,0,0,0,0,0,0,0
"2429",4,1,0,0,0,0,0,1,0,0,0
"2430",4,0,0,0,0,0,0,1,0,0,0
"2431",2,1,0,0,0,0,0,0,0,0,0
"2432",4,0,0,0,0,1,0,0,0,0,0
"2433",3,0,0,0,0,0,0,0,1,0,0
"2434",2,0,0,0,0,0,0,0,0,0,0
"2435",4,1,0,0,0,1,0,1,0,0,0
"2436",4,0,0,0,0,0,0,0,0,0,0
"2437",4,1,0,0,0,0,0,0,0,0,0
"2438",4,0,0,0,1,0,0,0,0,0,0
"2439",NA,0,0,0,0,0,0,0,0,0,0
"2440",4,0,0,0,0,1,0,0,0,0,0
"2441",1,0,0,0,0,0,0,0,0,0,0
"2442",3,0,0,0,0,0,0,0,0,0,1
"2443",NA,0,0,0,0,0,0,0,0,0,0
"2444",1,0,0,0,1,0,0,0,0,0,1
"2445",4,1,0,0,0,0,0,0,1,0,0
"2446",4,0,0,0,0,0,0,0,0,0,0
"2447",1,0,0,0,0,0,0,0,0,0,0
"2448",2,1,0,0,0,0,0,0,0,0,0
"2449",NA,0,0,0,0,0,0,0,0,0,0
"2450",1,1,1,0,1,1,1,1,0,1,0
"2451",NA,0,0,0,0,0,0,0,0,0,0
"2452",2,1,0,0,0,0,0,0,0,0,0
"2453",3,0,1,0,0,0,0,0,0,0,0
"2454",3,1,0,0,0,0,0,0,0,0,0
"2455",3,1,0,0,0,0,0,0,0,0,0
"2456",4,1,0,0,0,0,0,0,0,0,0
"2457",1,0,0,0,0,0,0,0,0,0,1
"2458",3,0,0,0,0,0,0,0,0,0,0
"2459",4,1,0,0,0,1,0,0,0,0,0
"2460",3,1,0,0,0,0,0,1,0,0,0
"2461",4,0,0,0,0,0,0,0,0,0,0
"2462",4,0,0,0,0,1,0,0,0,0,0
"2463",3,0,0,0,0,0,1,0,0,0,0
"2464",NA,0,0,0,0,0,0,0,0,0,0
"2465",3,1,0,0,0,1,0,0,0,0,0
"2466",3,1,0,0,0,0,0,0,0,0,0
"2467",3,0,0,0,0,0,0,1,0,0,0
"2468",NA,0,0,0,0,0,0,0,0,0,0
"2469",3,0,0,0,0,0,0,0,0,0,0
"2470",1,0,0,0,0,0,0,0,0,0,0
"2471",1,1,0,0,0,1,0,1,0,0,0
"2472",1,0,0,0,0,0,0,0,0,0,0
"2473",4,0,1,0,0,0,0,0,0,0,0
"2474",3,0,0,0,0,0,0,0,0,0,0
"2475",3,1,0,1,1,0,0,0,0,0,0
"2476",1,1,0,0,0,0,0,0,0,0,0
"2477",2,1,0,0,0,0,1,0,0,0,0
"2478",NA,0,0,0,0,0,0,0,0,0,0
"2479",4,0,1,0,0,0,0,0,0,0,0
"2480",1,1,0,0,0,0,0,0,0,0,0
"2481",4,1,0,0,0,0,0,0,0,0,0
"2482",1,0,0,0,0,0,0,0,0,0,0
"2483",2,1,0,0,0,0,0,0,0,0,0
"2484",3,1,0,0,1,1,0,1,1,0,0
"2485",3,0,0,0,1,0,0,0,0,0,0
"2486",2,0,0,0,0,0,0,1,0,0,0
"2487",4,1,0,0,1,0,0,0,0,0,0
"2488",3,1,0,0,0,0,0,0,0,0,0
"2489",4,1,0,0,1,0,0,0,0,0,0
"2490",NA,0,0,0,0,0,0,0,0,0,0
"2491",3,1,0,0,0,0,0,0,0,0,0
"2492",3,1,0,0,0,0,0,1,0,0,0
"2493",4,1,0,0,0,1,0,0,0,0,0
"2494",1,0,0,0,0,0,0,0,0,0,0
"2495",2,1,0,0,0,0,0,1,0,0,1
"2496",1,0,0,0,0,0,0,0,0,0,0
"2497",2,1,0,0,0,0,0,0,0,0,0
"2498",NA,0,0,0,0,0,0,0,0,0,0
"2499",1,0,0,0,0,0,0,0,0,0,0
"2500",2,1,0,0,0,0,0,0,0,0,1
"2501",1,1,0,0,0,0,0,0,0,0,0
"2502",3,1,0,0,0,0,0,0,1,0,0
"2503",1,1,0,0,0,0,0,0,0,0,0
"2504",3,1,0,0,0,1,0,1,0,0,0
"2505",NA,0,0,0,0,0,0,0,0,0,0
"2506",4,0,0,0,0,0,0,0,0,0,0
"2507",2,1,0,0,0,0,0,0,1,0,0
"2508",1,0,0,0,0,0,0,0,0,0,0
"2509",1,1,0,0,0,1,0,1,0,0,0
"2510",3,1,0,1,0,0,0,0,0,0,0
"2511",4,1,0,0,0,0,1,0,0,0,1
"2512",4,0,0,0,0,1,0,0,0,0,0
"2513",1,0,0,0,0,0,0,0,0,0,0
"2514",4,1,0,0,0,0,0,0,0,1,0
"2515",4,1,0,0,1,0,0,0,0,0,0
"2516",3,1,0,0,0,0,0,1,0,0,0
"2517",3,0,0,0,0,0,0,0,0,0,0
"2518",3,0,0,0,0,0,0,0,0,0,0
"2519",3,1,0,0,0,0,0,0,0,0,0
"2520",4,0,0,0,0,1,0,0,0,0,0
"2521",3,1,0,0,0,0,0,0,0,0,0
"2522",4,0,0,0,0,0,0,0,0,0,1
"2523",4,0,0,0,0,0,0,0,0,0,0
"2524",4,0,0,0,0,1,0,0,0,0,0
"2525",3,0,0,1,0,0,0,0,0,0,1
"2526",4,0,0,0,0,1,0,0,0,0,0
"2527",1,1,1,1,0,0,0,0,0,0,0
"2528",3,0,0,0,0,0,0,0,0,0,0
"2529",4,0,0,0,0,0,0,0,1,0,0
"2530",3,0,0,0,0,0,0,0,0,0,0
"2531",4,0,0,0,0,1,0,0,0,0,0
"2532",3,1,0,0,0,0,0,0,1,0,0
"2533",3,1,0,0,0,0,0,0,1,0,0
"2534",3,1,0,0,0,0,0,0,0,0,0
"2535",3,1,0,0,0,1,0,1,0,0,0
"2536",4,1,0,0,0,0,0,0,0,0,0
"2537",3,1,0,0,0,0,0,0,0,0,0
"2538",4,1,0,0,0,0,0,0,0,0,0
"2539",3,0,0,0,0,0,0,0,0,0,0
"2540",2,1,0,0,0,0,0,0,1,0,0
"2541",3,0,0,0,0,1,0,0,0,0,0
"2542",4,0,0,0,0,0,0,0,0,0,0
"2543",4,0,0,0,0,1,0,0,0,0,0
"2544",3,1,0,0,0,1,0,0,0,0,0
"2545",3,0,0,0,0,0,0,0,0,0,0
"2546",3,0,0,0,0,1,0,1,0,0,0
"2547",3,0,0,0,0,1,0,0,1,0,0
"2548",3,0,0,0,0,0,0,0,0,0,0
"2549",4,0,0,0,0,0,1,0,0,0,0
"2550",4,1,0,0,0,0,0,0,0,0,0
"2551",1,0,0,0,0,0,0,0,0,0,0
"2552",3,0,0,0,0,0,0,0,0,0,1
"2553",2,1,0,1,1,1,0,0,0,0,1
"2554",4,1,0,0,0,0,0,0,0,0,0
"2555",3,1,0,0,0,0,0,0,0,0,0
"2556",NA,0,0,0,0,0,0,0,0,0,0
"2557",1,1,0,0,0,0,0,0,1,0,0
"2558",NA,0,0,0,0,0,0,0,0,0,0
"2559",1,0,0,0,0,0,0,0,0,0,1
"2560",4,0,0,0,0,1,0,0,0,0,0
"2561",4,1,1,1,0,0,0,0,0,0,0
"2562",1,0,0,1,0,0,0,0,0,0,0
"2563",4,1,0,0,0,0,0,0,0,0,0
"2564",3,0,1,0,0,0,0,0,0,0,0
"2565",1,0,0,1,0,0,0,1,1,0,0
"2566",4,1,0,0,0,0,0,0,1,0,0
"2567",4,1,0,0,0,0,0,1,0,0,0
"2568",1,0,0,0,0,0,0,0,0,0,0
"2569",3,1,0,0,0,0,0,0,0,0,0
"2570",3,1,0,0,0,0,0,0,0,0,0
"2571",4,1,0,0,0,0,0,0,0,0,0
"2572",1,0,0,0,0,0,0,0,0,0,0
"2573",3,0,0,0,0,0,0,0,0,0,1
"2574",4,0,0,0,1,0,0,0,0,0,0
"2575",2,1,0,0,0,0,0,0,0,0,0
"2576",3,0,0,0,0,0,0,0,0,0,0
"2577",3,1,0,0,0,0,0,0,1,0,0
"2578",4,1,0,0,0,0,0,1,0,0,0
"2579",NA,0,0,0,0,0,0,0,0,0,0
"2580",NA,0,0,0,0,0,0,0,0,0,0
"2581",3,0,0,0,0,0,0,0,0,0,0
"2582",NA,0,0,0,0,0,0,0,0,0,0
"2583",1,0,0,0,0,0,0,0,1,0,0
"2584",3,1,0,0,0,0,0,0,1,0,1
"2585",4,1,0,0,0,1,0,0,0,0,0
"2586",4,1,0,0,0,0,0,0,0,0,0
"2587",3,1,0,0,0,0,0,0,0,0,0
"2588",3,0,0,0,0,1,0,0,0,0,0
"2589",3,1,1,0,0,0,0,1,0,0,0
"2590",4,1,0,0,1,1,0,1,1,0,0
"2591",3,0,0,0,0,0,0,0,0,0,0
"2592",4,0,0,0,0,0,0,0,0,0,1
"2593",3,1,0,0,0,1,0,0,1,0,0
"2594",3,1,0,0,0,0,0,0,0,0,0
"2595",2,1,0,0,0,0,0,0,0,0,0
"2596",3,1,0,0,0,0,0,0,0,0,0
"2597",NA,0,0,0,0,0,0,0,0,0,0
"2598",3,1,0,0,0,0,0,1,0,0,0
"2599",3,1,0,0,0,0,0,0,0,0,0
"2600",3,1,0,0,0,0,1,0,0,0,0
"2601",4,1,0,0,0,0,0,0,0,0,0
"2602",2,1,0,0,0,0,0,0,1,0,0
"2603",3,0,0,0,0,0,0,0,1,0,0
"2604",NA,0,0,0,0,0,0,0,0,0,0
"2605",NA,0,0,0,0,0,0,0,0,0,0
"2606",3,1,0,0,0,0,0,0,0,0,0
"2607",1,0,0,0,0,0,0,0,0,0,0
"2608",1,0,0,0,0,0,0,0,0,0,0
"2609",3,0,0,0,0,0,0,0,0,0,0
"2610",4,0,0,0,0,0,0,0,0,0,0
"2611",4,1,0,0,0,0,0,0,0,0,0
"2612",4,0,0,0,0,0,0,0,1,0,0
"2613",1,1,0,1,0,0,0,0,0,0,0
"2614",4,1,0,0,0,0,0,0,0,0,0
"2615",4,0,0,0,0,0,0,0,0,0,0
"2616",1,1,0,0,0,1,0,1,0,1,0
"2617",1,1,0,0,0,0,0,0,0,0,0
"2618",1,0,1,0,0,0,0,0,0,0,0
"2619",4,1,0,0,0,0,0,1,0,0,0
"2620",4,0,0,0,0,1,0,0,0,0,0
"2621",3,0,0,0,0,0,0,0,0,0,0
"2622",4,1,0,0,0,0,0,0,0,0,0
"2623",3,1,0,0,0,0,0,0,0,0,0
"2624",1,1,0,0,0,0,0,0,0,0,0
"2625",4,1,0,0,0,0,0,0,1,0,0
"2626",3,0,0,0,0,0,0,0,0,0,0
"2627",3,0,1,0,0,0,0,0,0,0,0
"2628",4,0,0,0,0,0,0,0,0,0,0
"2629",1,1,0,0,0,0,0,0,0,0,0
"2630",1,1,0,0,0,0,0,0,0,0,0
"2631",4,1,0,0,0,0,0,0,0,0,0
"2632",4,1,0,0,0,0,0,0,0,0,0
"2633",NA,0,0,0,0,0,0,0,0,0,0
"2634",2,1,0,0,0,1,0,0,0,0,0
"2635",4,0,0,0,0,0,0,0,0,0,0
"2636",3,0,0,0,0,0,0,0,0,0,0
"2637",4,0,0,0,0,0,0,0,1,0,0
"2638",NA,0,0,0,0,0,0,0,0,0,0
"2639",3,1,1,1,0,0,0,0,0,0,0
"2640",3,0,0,0,0,0,0,0,0,0,0
"2641",4,1,0,0,0,0,0,0,0,0,0
"2642",1,0,0,0,0,0,0,0,0,0,0
"2643",4,0,0,0,0,0,0,1,0,0,0
"2644",NA,0,0,0,0,0,0,0,0,0,0
"2645",1,0,0,0,0,0,0,0,0,0,0
"2646",4,1,0,0,0,0,0,1,0,0,0
"2647",3,0,0,0,0,0,0,0,0,0,0
"2648",4,1,0,0,0,0,0,0,1,0,0
"2649",3,1,0,0,0,0,0,0,0,0,0
"2650",4,1,0,0,0,0,0,0,0,0,0
"2651",4,0,0,0,0,0,0,0,0,0,0
"2652",3,1,0,0,0,0,0,1,0,0,0
"2653",1,0,0,0,0,0,0,1,0,0,0
"2654",1,0,0,0,0,0,0,0,1,0,0
"2655",3,0,0,0,0,0,0,0,0,0,0
"2656",4,1,0,0,0,1,0,0,1,0,0
"2657",4,1,0,0,0,1,0,0,0,0,0
"2658",1,0,0,0,0,0,0,0,0,0,0
"2659",2,1,0,0,0,0,0,0,1,0,0
"2660",4,1,0,0,0,0,0,0,1,0,0
"2661",3,0,0,0,0,1,0,0,0,0,0
"2662",1,0,0,0,0,0,0,0,0,0,0
"2663",4,1,0,0,0,0,0,0,0,0,0
"2664",4,0,0,0,0,1,0,0,0,0,0
"2665",3,1,0,0,0,0,0,0,0,0,0
"2666",3,1,0,0,0,0,0,0,0,0,0
"2667",NA,0,0,0,0,0,0,0,0,0,0
"2668",4,0,1,1,1,0,1,0,0,0,0
